Date,Alcohol1,Alcohol2,low_score,male,white,recidivism,acc,aged,year,bac1,bac2
03nov2002,275,280,275,1,1,1,0,28,2002,.27500001,.28
25may2001,286,276,276,0,1,0,1,54,2001,.28600001,.27599999
28jul2002,112,104,104,1,1,0,1,22,2002,.112,.104
30oct1999,166,157,157,1,1,0,1,36,1999,.16599999,.15700001
24aug2002,199,203,199,1,0,0,0,28,2002,.199,.20299999
16aug2007,121,113,113,0,1,0,0,38,2007,.121,.113
02sep2003,150,148,148,1,1,0,0,41,2003,.15000001,.148
30dec2006,207,201,201,1,1,0,0,46,2006,.207,.20100001
10sep2006,221,224,221,1,1,0,0,36,2006,.221,.22400001
08may2002,116,105,105,0,1,0,0,40,2002,.116,.105
17oct2004,125,129,125,1,1,0,0,31,2004,.125,.12899999
12jun2003,216,220,216,1,1,0,0,25,2003,.21600001,.22
06oct2004,87,87,87,0,1,0,0,24,2004,.086999997,.086999997
02sep2000,111,107,107,1,1,0,0,42,2000,.111,.107
09jul1999,114,111,111,1,0,0,0,36,1999,.114,.111
28apr2007,31,35,31,1,1,0,0,33,2007,.030999999,.035
28sep2000,98,95,95,1,1,0,0,25,2000,.097999997,.094999999
13jun2002,135,143,135,1,1,1,0,25,2002,.13500001,.14300001
19dec1999,72,73,72,0,1,0,0,25,1999,.071999997,.072999999
11aug2003,143,144,143,1,1,0,0,24,2003,.14300001,.14399999
29dec2006,198,190,190,0,1,0,1,44,2006,.198,.19
05oct2003,189,191,189,1,1,0,0,22,2003,.189,.191
05nov2004,87,77,77,1,1,0,0,25,2004,.086999997,.077
21mar2002,203,209,203,1,1,0,0,49,2002,.20299999,.20900001
06dec2003,172,158,158,0,1,0,0,23,2003,.17200001,.15800001
08apr2006,124,125,124,1,1,0,0,31,2006,.124,.125
18jan2001,89,88,88,1,1,0,0,21,2001,.089000002,.088
02nov2003,134,129,129,1,1,0,0,49,2003,.134,.12899999
14feb2003,201,201,201,1,1,0,0,39,2003,.20100001,.20100001
25may2002,171,171,171,1,1,0,0,44,2002,.171,.171
10jun2007,179,171,171,1,1,0,1,24,2007,.17900001,.171
06may2000,111,112,111,1,1,0,0,26,2000,.111,.112
08dec2006,210,219,210,1,1,0,0,34,2006,.20999999,.219
25apr2004,194,206,194,0,0,1,1,38,2004,.19400001,.206
18jan2001,166,161,161,1,1,0,0,32,2001,.16599999,.161
22apr2003,99,100,99,0,1,0,0,32,2003,.098999999,.1
26apr2006,93,103,93,1,1,0,0,32,2006,.093000002,.103
07mar2003,131,126,126,1,1,0,0,31,2003,.131,.126
18may2002,208,213,208,0,1,1,0,23,2002,.208,.213
17feb2007,241,233,233,1,1,1,0,37,2007,.241,.233
11oct2006,123,113,113,1,1,0,0,26,2006,.123,.113
14jun2001,107,103,103,1,1,0,0,58,2001,.107,.103
24jan1999,152,149,149,1,1,0,0,21,1999,.152,.149
23mar2004,145,154,145,1,1,0,0,63,2004,.145,.154
25mar2001,139,136,136,0,1,0,0,39,2001,.139,.13600001
30aug2000,255,255,255,1,1,1,1,36,2000,.255,.255
03apr2002,258,253,253,1,1,0,1,57,2002,.25799999,.25299999
04feb2005,198,185,185,1,1,0,0,21,2005,.198,.185
16feb2006,131,127,127,1,1,1,0,45,2006,.131,.127
02jul2000,126,122,122,1,1,0,0,55,2000,.126,.122
06dec2002,94,90,90,1,0,0,0,21,2002,.093999997,.090000004
15feb2000,149,142,142,1,1,0,0,31,2000,.149,.142
01apr1999,83,82,82,1,1,0,0,23,1999,.082999997,.082000002
17apr2003,71,69,69,1,1,0,0,37,2003,.071000002,.068999998
15jun2002,174,186,174,1,1,0,0,59,2002,.17399999,.186
29jan2000,216,226,216,1,1,0,0,28,2000,.21600001,.226
17feb2005,64,63,63,1,0,0,0,47,2005,.064000003,.063000001
21oct2006,77,82,77,0,1,0,0,31,2006,.077,.082000002
18oct2000,108,110,108,0,0,0,0,34,2000,.108,.11
02jan2005,184,187,184,1,1,0,1,62,2005,.184,.18700001
31dec2000,159,167,159,1,1,1,1,32,2000,.15899999,.167
27mar2002,128,127,127,0,1,0,0,36,2002,.12800001,.127
02apr2006,183,190,183,1,0,0,0,34,2006,.183,.19
31aug2001,160,174,160,1,1,0,0,25,2001,.16,.17399999
06nov2005,187,179,179,1,1,0,0,33,2005,.18700001,.17900001
12jan2002,173,163,163,1,1,0,0,24,2002,.17299999,.163
26feb2000,144,155,144,1,1,0,1,26,2000,.14399999,.155
18dec1999,114,113,113,1,1,0,0,25,1999,.114,.113
19mar2004,142,141,141,1,1,0,0,35,2004,.142,.141
14oct2000,153,158,153,1,1,1,0,27,2000,.153,.15800001
10oct2002,202,204,202,1,1,0,0,45,2002,.20200001,.204
13nov2005,144,137,137,1,1,1,0,22,2005,.14399999,.13699999
03feb2006,185,190,185,0,0,0,0,41,2006,.185,.19
03jul2002,117,118,117,1,1,1,0,39,2002,.117,.118
02jun2002,160,155,155,1,1,0,0,54,2002,.16,.155
08apr2007,156,152,152,1,0,0,0,23,2007,.156,.152
26jun2006,233,222,222,1,1,0,1,63,2006,.233,.222
13mar2004,132,125,125,1,1,1,0,31,2004,.132,.125
21feb2006,169,166,166,1,1,0,1,29,2006,.169,.16599999
25oct2001,118,124,118,0,1,0,0,54,2001,.118,.124
08nov2003,119,120,119,1,1,0,0,23,2003,.119,.12
12oct2002,216,223,216,1,1,0,0,34,2002,.21600001,.223
28jul2007,188,186,186,1,0,0,0,23,2007,.18799999,.186
11apr2003,240,237,237,1,1,0,0,30,2003,.23999999,.237
29oct2004,111,116,111,1,1,0,1,44,2004,.111,.116
07jan2006,199,200,199,1,1,0,0,42,2006,.199,.2
25aug2007,184,176,176,1,1,0,0,36,2007,.184,.176
19dec2007,157,154,154,0,1,0,0,48,2007,.15700001,.154
03sep2000,96,96,96,1,1,0,0,28,2000,.096000001,.096000001
13feb2003,106,104,104,1,1,0,0,22,2003,.106,.104
10jan2004,84,84,84,1,1,0,0,27,2004,.083999999,.083999999
03may2003,19,19,19,1,1,1,0,54,2003,.018999999,.018999999
22jun1999,115,116,115,0,1,0,0,33,1999,.115,.116
14jun2006,183,182,182,1,1,0,0,47,2006,.183,.182
26aug2006,137,136,136,0,1,0,0,29,2006,.13699999,.13600001
05mar2005,223,224,223,1,0,0,0,27,2005,.223,.22400001
20mar2004,168,167,167,1,1,0,0,32,2004,.168,.167
10jan2001,183,192,183,1,1,0,0,27,2001,.183,.192
12apr1999,161,161,161,0,1,0,0,45,1999,.161,.161
05jul2002,126,122,122,1,1,0,0,28,2002,.126,.122
03nov2001,110,110,110,1,1,0,0,40,2001,.11,.11
28oct2001,132,136,132,0,1,0,0,26,2001,.132,.13600001
23nov2005,135,128,128,0,1,0,0,39,2005,.13500001,.12800001
30jun2000,88,97,88,1,1,0,0,41,2000,.088,.097000003
22jul2007,173,171,171,1,0,0,0,29,2007,.17299999,.171
03jul2000,172,165,165,1,1,0,0,44,2000,.17200001,.16500001
23jun2001,104,100,100,1,1,0,0,34,2001,.104,.1
12aug2004,98,101,98,1,1,0,0,29,2004,.097999997,.101
23nov2000,120,115,115,1,1,1,0,24,2000,.12,.115
13jan2001,45,52,45,0,1,0,0,39,2001,.045000002,.052000001
10dec2003,88,88,88,1,1,0,0,43,2003,.088,.088
04jul2002,131,128,128,0,1,0,0,48,2002,.131,.12800001
15dec2007,129,129,129,0,1,0,0,37,2007,.12899999,.12899999
11sep2006,249,254,249,1,1,0,0,30,2006,.249,.25400001
31jul2006,149,137,137,0,1,0,1,28,2006,.149,.13699999
09aug2007,181,177,177,1,1,0,0,22,2007,.18099999,.177
20oct2004,140,139,139,1,1,1,0,44,2004,.14,.139
08apr2005,130,127,127,0,1,0,0,24,2005,.13,.127
16nov2002,114,113,113,0,1,0,0,29,2002,.114,.113
23nov2002,139,143,139,0,1,0,0,25,2002,.139,.14300001
20dec2002,143,145,143,1,1,1,0,42,2002,.14300001,.145
20mar2004,60,63,60,1,1,0,0,24,2004,.059999999,.063000001
05sep2007,116,114,114,1,0,0,0,24,2007,.116,.114
18aug2002,185,190,185,1,1,1,0,40,2002,.185,.19
24jun2006,77,77,77,1,1,1,1,25,2006,.077,.077
23feb2001,249,240,240,1,1,0,1,26,2001,.249,.23999999
16jun2006,102,103,102,1,0,0,0,39,2006,.102,.103
11dec2002,89,86,86,1,1,0,1,33,2002,.089000002,.086000003
01aug2004,149,142,142,1,1,0,0,28,2004,.149,.142
16nov2007,195,196,195,1,1,0,0,39,2007,.19499999,.19599999
25may2002,122,121,121,0,1,0,0,24,2002,.122,.121
01jun2003,218,219,218,1,1,0,1,57,2003,.21799999,.219
27feb1999,212,209,209,1,1,0,0,48,1999,.212,.20900001
21dec2002,82,83,82,1,1,0,0,29,2002,.082000002,.082999997
17nov2002,102,100,100,1,1,0,0,40,2002,.102,.1
14may2004,146,153,146,0,1,0,0,21,2004,.146,.153
12aug2002,131,142,131,1,1,0,0,47,2002,.131,.142
20oct2000,184,183,183,1,1,0,0,39,2000,.184,.183
08jun2000,179,182,179,1,1,0,0,62,2000,.17900001,.182
19mar2004,128,136,128,1,1,0,0,55,2004,.12800001,.13600001
12mar2000,135,136,135,1,1,0,0,29,2000,.13500001,.13600001
19jun2004,194,205,194,1,1,0,0,28,2004,.19400001,.205
14feb2001,99,98,98,1,1,1,0,46,2001,.098999999,.097999997
22feb2003,192,184,184,1,1,0,0,27,2003,.192,.184
05nov2005,143,147,143,1,1,0,0,54,2005,.14300001,.147
13apr2007,91,88,88,1,1,0,0,25,2007,.090999998,.088
04jun2006,83,81,81,1,0,0,0,25,2006,.082999997,.081
26apr2005,138,142,138,1,1,0,0,41,2005,.138,.142
24jun2007,136,143,136,1,1,0,0,24,2007,.13600001,.14300001
08jul2000,179,181,179,1,1,0,0,39,2000,.17900001,.18099999
29jun2007,125,126,125,1,1,0,0,28,2007,.125,.126
15nov2007,219,220,219,1,1,0,1,32,2007,.219,.22
16oct1999,180,174,174,1,1,0,0,31,1999,.18000001,.17399999
18apr1999,81,78,78,0,1,0,0,51,1999,.081,.078000002
19sep1999,226,228,226,1,1,0,0,31,1999,.226,.228
18nov2001,233,242,233,1,1,0,0,31,2001,.233,.242
29jul2001,164,162,162,1,0,0,0,25,2001,.164,.162
24mar2002,188,195,188,0,1,0,0,35,2002,.18799999,.19499999
06dec2006,232,230,230,1,0,0,1,52,2006,.23199999,.23
18jul2005,203,191,191,1,1,0,1,25,2005,.20299999,.191
08jan2005,115,113,113,1,1,0,0,45,2005,.115,.113
16mar2007,157,161,157,1,1,0,0,21,2007,.15700001,.161
26may2001,146,148,146,1,1,0,1,25,2001,.146,.148
23dec2000,86,83,83,1,1,0,1,25,2000,.086000003,.082999997
10may2003,118,115,115,1,1,0,0,62,2003,.118,.115
23feb2002,111,113,111,1,1,0,0,42,2002,.111,.113
13feb2001,163,164,163,1,1,0,1,40,2001,.163,.164
07jul2001,85,79,79,1,1,0,0,25,2001,.085000001,.079000004
12sep2001,114,118,114,1,1,0,0,46,2001,.114,.118
15mar2000,22,20,20,1,1,0,0,37,2000,.022,.02
27sep2006,118,118,118,1,1,0,0,29,2006,.118,.118
08jun1999,1,2,1,1,1,0,0,36,1999,.001,.0020000001
23aug2005,124,122,122,1,1,0,0,49,2005,.124,.122
08feb2002,176,170,170,1,1,0,0,55,2002,.176,.17
17mar2006,72,78,72,1,1,0,0,42,2006,.071999997,.078000002
23jun2007,130,130,130,0,1,0,0,29,2007,.13,.13
23oct2003,132,132,132,1,1,1,0,41,2003,.132,.132
14dec2002,200,201,200,1,1,0,0,23,2002,.2,.20100001
05nov2003,115,117,115,0,1,1,0,21,2003,.115,.117
18apr2005,152,146,146,1,1,0,0,46,2005,.152,.146
05mar2005,79,84,79,1,1,0,0,24,2005,.079000004,.083999999
14oct2003,106,109,106,1,1,1,0,61,2003,.106,.109
02jul2001,168,160,160,1,1,0,0,70,2001,.168,.16
28jan2000,117,111,111,1,1,0,0,52,2000,.117,.111
19aug2003,109,110,109,1,0,0,0,36,2003,.109,.11
13jun2002,159,152,152,0,1,0,0,45,2002,.15899999,.152
17dec2004,76,77,76,1,1,0,1,68,2004,.075999998,.077
18oct2003,209,204,204,1,1,0,0,42,2003,.20900001,.204
05may2004,0,0,0,0,1,1,1,30,2004,0,0
18mar2001,123,136,123,0,0,0,0,41,2001,.123,.13600001
13apr2000,131,132,131,1,1,0,0,41,2000,.131,.132
13feb2003,45,41,41,1,1,0,0,25,2003,.045000002,.041000001
02mar2002,192,191,191,1,1,0,0,22,2002,.192,.191
26may2004,183,183,183,1,1,0,1,28,2004,.183,.183
09dec2007,220,220,220,0,1,0,1,45,2007,.22,.22
26jan2004,0,0,0,0,1,0,0,35,2004,0,0
05nov2003,178,180,178,1,1,0,0,53,2003,.178,.18000001
20apr2007,91,86,86,1,1,0,0,33,2007,.090999998,.086000003
20feb2003,30,27,27,1,1,0,0,23,2003,.029999999,.027000001
03apr1999,144,137,137,1,1,1,0,26,1999,.14399999,.13699999
17sep2004,142,147,142,1,1,0,0,29,2004,.142,.147
04sep2000,117,116,116,1,1,0,0,23,2000,.117,.116
15jan1999,240,243,240,1,1,0,0,59,1999,.23999999,.243
22may1999,76,77,76,1,0,0,0,30,1999,.075999998,.077
12feb2005,102,97,97,1,1,0,0,21,2005,.102,.097000003
09apr2000,154,149,149,1,1,0,0,37,2000,.154,.149
11feb2006,184,192,184,1,1,0,0,54,2006,.184,.192
12jun2000,67,70,67,1,1,0,0,25,2000,.067000002,.07
25apr2001,203,210,203,1,1,0,0,37,2001,.20299999,.20999999
16apr2007,67,66,66,1,1,0,0,57,2007,.067000002,.066
20oct2006,90,90,90,1,1,0,0,22,2006,.090000004,.090000004
11sep2004,57,55,55,1,1,0,0,48,2004,.057,.055
18mar2005,134,138,134,1,1,0,0,24,2005,.134,.138
09jan2000,81,82,81,1,1,0,0,23,2000,.081,.082000002
31mar2002,169,163,163,1,1,0,1,39,2002,.169,.163
24jul2004,234,231,231,1,1,0,0,59,2004,.234,.23100001
08nov2001,121,120,120,1,1,0,0,32,2001,.121,.12
10sep1999,194,196,194,1,1,0,0,40,1999,.19400001,.19599999
14feb2006,117,115,115,0,1,0,1,55,2006,.117,.115
26mar2005,140,137,137,0,1,0,0,23,2005,.14,.13699999
23dec2007,139,142,139,0,1,0,0,32,2007,.139,.142
24mar2002,237,237,237,1,1,0,0,33,2002,.237,.237
24aug2007,74,71,71,1,0,0,0,43,2007,.074000001,.071000002
06sep1999,125,128,125,1,1,0,0,47,1999,.125,.12800001
11jun2000,115,115,115,1,1,0,0,37,2000,.115,.115
12oct2002,96,91,91,0,1,0,0,58,2002,.096000001,.090999998
20jan2005,116,106,106,1,1,0,0,50,2005,.116,.106
13oct2006,159,163,159,1,1,0,1,40,2006,.15899999,.163
21jul2005,1,2,1,0,1,0,0,62,2005,.001,.0020000001
05may2007,114,114,114,1,1,0,0,53,2007,.114,.114
25jun2002,203,190,190,0,1,0,0,43,2002,.20299999,.19
22mar2001,98,90,90,0,1,0,0,40,2001,.097999997,.090000004
22sep2002,166,166,166,1,1,0,1,47,2002,.16599999,.16599999
03apr2004,162,166,162,1,1,0,0,30,2004,.162,.16599999
15may2005,199,209,199,1,1,0,0,26,2005,.199,.20900001
28jul2007,161,160,160,1,1,0,0,25,2007,.161,.16
03jun2000,72,72,72,0,0,0,0,49,2000,.071999997,.071999997
31dec2000,109,110,109,1,1,0,0,49,2000,.109,.11
05aug2006,64,63,63,1,1,0,0,26,2006,.064000003,.063000001
30sep2004,175,176,175,0,1,1,0,26,2004,.175,.176
24mar2005,101,103,101,0,1,0,0,25,2005,.101,.103
02sep2005,80,79,79,0,1,0,0,54,2005,.079999998,.079000004
01jul2003,159,155,155,1,1,0,1,33,2003,.15899999,.155
01may1999,185,184,184,1,1,1,0,31,1999,.185,.184
09jun2002,123,118,118,1,1,0,0,31,2002,.123,.118
11oct2003,141,146,141,1,1,0,0,27,2003,.141,.146
23may2001,207,207,207,1,1,0,0,21,2001,.207,.207
05oct2002,186,173,173,1,1,0,0,56,2002,.186,.17299999
05feb2000,113,109,109,1,1,0,0,51,2000,.113,.109
24nov2005,107,106,106,0,1,0,0,28,2005,.107,.106
19jan2001,227,231,227,1,0,1,0,36,2001,.227,.23100001
16may2002,103,102,102,1,1,1,0,32,2002,.103,.102
18jun1999,150,142,142,1,1,0,0,24,1999,.15000001,.142
06apr2007,128,125,125,0,0,0,0,30,2007,.12800001,.125
14sep2002,127,126,126,1,1,0,0,29,2002,.127,.126
10jan2003,146,145,145,0,1,0,1,49,2003,.146,.145
27jun2007,130,134,130,1,1,1,0,38,2007,.13,.134
09dec2001,174,176,174,1,0,0,0,25,2001,.17399999,.176
26aug2003,148,149,148,0,1,0,0,33,2003,.148,.149
22may2006,63,69,63,1,1,1,0,29,2006,.063000001,.068999998
28jan2004,71,70,70,0,1,0,1,80,2004,.071000002,.07
03feb2001,194,200,194,0,1,0,0,34,2001,.19400001,.2
19aug2007,224,214,214,1,0,0,0,28,2007,.22400001,.214
18dec1999,214,204,204,1,1,0,0,56,1999,.214,.204
01jan2005,177,182,177,1,1,0,0,39,2005,.177,.182
07jan2007,126,126,126,1,0,0,0,22,2007,.126,.126
19feb2005,84,82,82,1,1,0,0,37,2005,.083999999,.082000002
08mar2007,203,206,203,0,1,0,0,23,2007,.20299999,.206
01may1999,153,149,149,0,1,1,0,27,1999,.153,.149
06nov1999,159,148,148,1,1,0,0,32,1999,.15899999,.148
13oct1999,113,108,108,1,1,0,0,39,1999,.113,.108
14jul2004,81,76,76,1,1,0,0,44,2004,.081,.075999998
29jan1999,44,42,42,1,1,0,0,47,1999,.044,.041999999
17jan1999,67,64,64,1,1,0,0,38,1999,.067000002,.064000003
17apr2007,143,137,137,0,0,0,1,39,2007,.14300001,.13699999
25oct2002,31,29,29,1,0,0,0,40,2002,.030999999,.028999999
16oct2005,144,143,143,0,1,0,0,25,2005,.14399999,.14300001
19apr2002,132,124,124,1,1,0,0,21,2002,.132,.124
06may2007,126,127,126,1,1,1,1,47,2007,.126,.127
21apr1999,106,104,104,1,1,0,0,51,1999,.106,.104
15jan2005,100,101,100,1,1,0,0,21,2005,.1,.101
20sep2002,168,169,168,1,0,0,0,44,2002,.168,.169
28oct2002,101,100,100,1,1,1,0,43,2002,.101,.1
28jan2006,177,166,166,0,1,0,0,27,2006,.177,.16599999
10dec2000,122,119,119,1,1,1,0,36,2000,.122,.119
23sep2006,201,212,201,0,1,0,1,50,2006,.20100001,.212
10mar2007,175,173,173,1,0,0,0,42,2007,.175,.17299999
05jul2004,218,211,211,1,1,0,0,46,2004,.21799999,.211
01jan2007,158,169,158,1,0,0,1,26,2007,.15800001,.169
05dec2004,135,121,121,1,1,0,0,25,2004,.13500001,.121
26may2007,95,97,95,1,1,0,0,56,2007,.094999999,.097000003
20feb2000,150,143,143,1,1,0,0,36,2000,.15000001,.14300001
23jul2007,209,204,204,1,0,0,0,44,2007,.20900001,.204
18apr1999,252,254,252,1,1,1,1,34,1999,.252,.25400001
25dec2004,137,133,133,0,1,0,0,40,2004,.13699999,.133
07aug2001,171,176,171,1,0,0,0,22,2001,.171,.176
27oct2002,155,152,152,1,0,0,0,47,2002,.155,.152
13nov2005,147,152,147,1,0,0,1,39,2005,.147,.152
12oct2001,182,170,170,1,1,0,1,28,2001,.182,.17
03oct2004,149,145,145,1,1,0,1,21,2004,.149,.145
20oct2007,288,297,288,1,1,0,0,38,2007,.28799999,.29699999
28nov1999,198,195,195,0,0,0,0,27,1999,.198,.19499999
25nov2000,128,126,126,0,1,0,1,36,2000,.12800001,.126
02jan2001,83,82,82,1,0,0,0,21,2001,.082999997,.082000002
07feb2002,243,243,243,1,1,0,0,48,2002,.243,.243
16feb2002,149,153,149,1,1,0,0,32,2002,.149,.153
09aug2004,171,173,171,1,1,0,0,41,2004,.171,.17299999
12may2007,63,61,61,1,1,0,0,27,2007,.063000001,.061000001
07sep2002,127,119,119,1,0,0,0,38,2002,.127,.119
16apr2000,113,114,113,1,1,0,0,24,2000,.113,.114
21feb2002,92,94,92,1,1,1,0,76,2002,.092,.093999997
20feb2006,258,246,246,1,1,0,1,27,2006,.25799999,.24600001
30dec2007,98,96,96,1,0,0,0,34,2007,.097999997,.096000001
02jul2000,240,236,236,0,1,0,0,29,2000,.23999999,.236
20apr2002,100,100,100,1,1,0,1,32,2002,.1,.1
29jan2000,165,175,165,1,1,0,0,21,2000,.16500001,.175
25aug2007,153,158,153,0,1,0,0,31,2007,.153,.15800001
29feb2004,121,116,116,0,1,0,0,23,2004,.121,.116
11aug2000,127,130,127,1,0,0,0,45,2000,.127,.13
21jan2003,175,169,169,1,0,0,1,27,2003,.175,.169
01dec2007,122,122,122,1,1,0,1,27,2007,.122,.122
16mar2002,183,181,181,1,1,0,0,46,2002,.183,.18099999
19sep1999,203,195,195,1,1,0,1,53,1999,.20299999,.19499999
19jul2004,82,81,81,1,1,0,0,21,2004,.082000002,.081
12mar2005,119,121,119,0,1,0,0,22,2005,.119,.121
12jul1999,168,162,162,1,1,0,1,52,1999,.168,.162
16apr2005,205,194,194,0,1,0,0,23,2005,.205,.19400001
14oct2002,189,191,189,1,1,0,1,36,2002,.189,.191
04dec2002,240,231,231,1,1,0,0,53,2002,.23999999,.23100001
14apr2004,80,78,78,0,1,0,0,33,2004,.079999998,.078000002
14nov2004,103,109,103,1,1,0,0,48,2004,.103,.109
10nov2006,119,115,115,0,1,0,0,24,2006,.119,.115
08feb2004,105,95,95,1,1,0,0,47,2004,.105,.094999999
08sep2001,91,83,83,1,0,0,1,50,2001,.090999998,.082999997
18feb2003,183,176,176,1,1,1,1,46,2003,.183,.176
04oct2003,180,189,180,0,1,0,1,23,2003,.18000001,.189
07may2006,109,104,104,1,1,0,0,41,2006,.109,.104
11dec2004,146,149,146,1,1,0,0,37,2004,.146,.149
12jun1999,157,154,154,1,1,0,0,41,1999,.15700001,.154
15jun2001,288,288,288,1,1,0,0,25,2001,.28799999,.28799999
27jul1999,111,115,111,1,1,0,0,43,1999,.111,.115
29oct2004,201,198,198,0,1,0,0,40,2004,.20100001,.198
03may2006,103,107,103,0,1,0,0,46,2006,.103,.107
25apr2004,125,126,125,1,1,0,0,37,2004,.125,.126
05may2001,129,120,120,1,1,1,0,53,2001,.12899999,.12
17may2001,164,156,156,1,1,0,1,59,2001,.164,.156
18mar2001,124,120,120,1,1,0,0,37,2001,.124,.12
12oct2005,202,197,197,1,1,0,0,27,2005,.20200001,.197
05jun2006,0,0,0,0,1,0,0,55,2006,0,0
01may2002,59,56,56,1,0,0,0,40,2002,.059,.056000002
07jan1999,199,199,199,1,0,0,1,27,1999,.199,.199
12apr2003,131,127,127,0,1,1,0,23,2003,.131,.127
21nov1999,190,189,189,0,1,0,0,38,1999,.19,.189
14oct2006,130,136,130,0,1,0,0,35,2006,.13,.13600001
24jun2001,153,144,144,1,1,0,0,27,2001,.153,.14399999
18jan2003,155,151,151,1,1,0,0,37,2003,.155,.15099999
30sep2001,174,169,169,1,1,0,0,30,2001,.17399999,.169
09mar2001,161,153,153,1,1,0,0,24,2001,.161,.153
02may2001,167,171,167,1,1,0,0,35,2001,.167,.171
06feb2000,143,148,143,0,0,1,0,44,2000,.14300001,.148
11nov2006,75,76,75,1,1,0,0,31,2006,.075000003,.075999998
28sep2002,114,107,107,1,1,0,0,22,2002,.114,.107
03jan2004,78,73,73,0,1,0,0,28,2004,.078000002,.072999999
14jan2006,115,119,115,1,1,0,0,21,2006,.115,.119
07jun2003,105,96,96,0,1,0,0,22,2003,.105,.096000001
31dec2003,95,92,92,1,1,0,0,39,2003,.094999999,.092
21jun2005,97,97,97,1,1,0,0,22,2005,.097000003,.097000003
21feb2000,151,160,151,1,1,0,0,23,2000,.15099999,.16
25apr2003,204,200,200,0,1,0,0,34,2003,.204,.2
16mar2001,162,157,157,1,1,0,0,34,2001,.162,.15700001
27apr2001,174,172,172,1,1,0,0,26,2001,.17399999,.17200001
01may1999,122,122,122,1,1,0,0,34,1999,.122,.122
06oct2001,159,165,159,0,1,0,0,37,2001,.15899999,.16500001
08may2004,191,189,189,1,0,1,0,29,2004,.191,.189
31oct2004,56,56,56,1,1,0,0,59,2004,.056000002,.056000002
14feb2001,87,84,84,1,1,0,0,47,2001,.086999997,.083999999
20jun2003,67,71,67,1,0,0,0,27,2003,.067000002,.071000002
23jun2001,122,118,118,1,1,0,0,26,2001,.122,.118
01jan2004,169,161,161,1,0,1,0,27,2004,.169,.161
22dec2006,160,165,160,0,1,0,1,23,2006,.16,.16500001
25mar2006,100,105,100,0,1,0,0,53,2006,.1,.105
16sep2002,124,132,124,1,1,0,0,54,2002,.124,.132
03aug2001,18,17,17,1,1,0,1,57,2001,.017999999,.017000001
15apr2004,97,86,86,0,1,0,0,41,2004,.097000003,.086000003
14jun2003,148,157,148,1,1,0,0,54,2003,.148,.15700001
09oct2000,174,165,165,0,1,0,0,58,2000,.17399999,.16500001
23sep2005,115,111,111,1,1,0,0,24,2005,.115,.111
13sep2003,83,82,82,0,1,0,1,40,2003,.082999997,.082000002
06jan2006,88,87,87,1,1,0,0,27,2006,.088,.086999997
23nov2006,201,212,201,1,1,0,0,30,2006,.20100001,.212
27may2006,156,151,151,1,1,0,0,25,2006,.156,.15099999
20jul2000,304,303,303,0,1,0,0,53,2000,.30399999,.303
27jun2001,147,152,147,1,1,0,0,25,2001,.147,.152
04nov1999,202,213,202,1,1,0,0,23,1999,.20200001,.213
21aug2007,133,142,133,1,0,0,1,27,2007,.133,.142
13sep2003,80,77,77,1,1,0,0,21,2003,.079999998,.077
25oct2004,90,91,90,0,0,0,0,39,2004,.090000004,.090999998
04aug2005,158,158,158,0,1,0,0,51,2005,.15800001,.15800001
30nov2004,144,138,138,1,1,0,0,21,2004,.14399999,.138
13dec2002,179,174,174,1,1,1,0,31,2002,.17900001,.17399999
25jan2003,211,214,211,1,1,0,0,32,2003,.211,.214
20jul2002,152,149,149,1,1,0,0,44,2002,.152,.149
20oct2001,123,117,117,0,1,0,0,31,2001,.123,.117
23sep2007,154,153,153,1,1,0,0,56,2007,.154,.153
18dec1999,104,100,100,1,1,0,0,36,1999,.104,.1
18aug2005,157,149,149,1,1,0,0,72,2005,.15700001,.149
15aug2004,171,181,171,1,1,0,0,43,2004,.171,.18099999
26mar2002,129,129,129,1,1,0,0,53,2002,.12899999,.12899999
23apr2001,176,168,168,1,1,0,1,22,2001,.176,.168
24feb2001,126,125,125,1,1,0,0,29,2001,.126,.125
06sep2003,82,81,81,0,1,0,0,44,2003,.082000002,.081
25jun2003,110,105,105,1,1,0,0,29,2003,.11,.105
14jan2004,122,124,122,1,0,0,0,57,2004,.122,.124
20oct2002,122,125,122,1,1,1,0,36,2002,.122,.125
04jun2006,55,54,54,1,1,0,0,24,2006,.055,.054000001
20jun2001,113,119,113,1,1,1,0,29,2001,.113,.119
11feb2004,120,111,111,1,1,0,0,27,2004,.12,.111
05sep2003,150,159,150,1,1,0,0,46,2003,.15000001,.15899999
01sep2001,79,77,77,0,1,0,0,28,2001,.079000004,.077
22oct2006,105,101,101,1,1,0,0,31,2006,.105,.101
13aug2007,205,205,205,1,1,0,0,46,2007,.205,.205
24oct2004,122,124,122,0,1,0,0,23,2004,.122,.124
20jul2002,114,108,108,1,1,0,0,50,2002,.114,.108
06sep2003,174,164,164,1,1,0,0,22,2003,.17399999,.164
24may2003,89,86,86,1,1,0,0,28,2003,.089000002,.086000003
18apr1999,186,189,186,1,1,0,1,28,1999,.186,.189
11nov2006,143,148,143,1,1,0,0,22,2006,.14300001,.148
13mar2005,143,129,129,1,1,0,1,25,2005,.14300001,.12899999
19aug2004,191,189,189,0,1,0,1,39,2004,.191,.189
22sep2001,35,30,30,1,1,0,0,22,2001,.035,.029999999
